sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Mid Ulster,-4.0,0.0,-13.0,-11.0,-10.0,-9.0,-10.0,-2.0,1.0,-15.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,-2.0,-5.0,-20.0,-58.0,-16.0,-18.0,-19.0,-22.0,-24.0,-29.0,-43.0,-53.0,-59.0,-60.0,-54.0,-42.0,-66.0,-66.0,-66.0,-66.0,-65.0,-56.0,-44.0,-65.0,-64.0,-65.0,-65.0,-68.0,-53.0,-52.0,-82.0,-75.0,-66.0,-66.0,-63.0,-50.0,-42.0,-60.0,-60.0,-60.0,-60.0,-59.0,-45.0,-35.0,-56.0,-57.0,-57.0,-57.0,-55.0,-42.0,-32.0,-54.0,-53.0,-53.0,-53.0,-65.0,-38.0,-28.0,-50.0,-49.0,-49.0
Mid and East Antrim,-3.0,3.0,-13.0,-13.0,-13.0,-11.0,-11.0,-2.0,2.0,0.0,1.0,-1.0,-1.0,0.0,-2.0,2.0,2.0,1.0,-1.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,-2.0,-1.0,-3.0,-13.0,-42.0,-16.0,-19.0,-23.0,-22.0,-30.0,-36.0,-51.0,-61.0,-63.0,-65.0,-58.0,-56.0,-66.0,-67.0,-68.0,-67.0,-67.0,-55.0,-54.0,-66.0,-67.0,-67.0,-67.0,-68.0,-56.0,-59.0,-82.0,-79.0,-70.0,-68.0,-67.0,-52.0,-50.0,-63.0,-65.0,-64.0,-64.0,-62.0,-50.0,-42.0,-61.0,-62.0,-62.0,-62.0,-61.0,-46.0,-41.0,-59.0,-60.0,-59.0,-60.0,-72.0,-46.0,-40.0,-57.0,-57.0,-57.0
Middlesbrough,-2.0,2.0,-12.0,-12.0,-14.0,-14.0,-12.0,-1.0,2.0,-1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,-2.0,-3.0,-8.0,-14.0,-18.0,-19.0,-19.0,-22.0,-36.0,-50.0,-56.0,-59.0,-59.0,-55.0,-51.0,-61.0,-62.0,-62.0,-62.0,-61.0,-52.0,-48.0,-61.0,-62.0,-62.0,-62.0,-73.0,-51.0,-52.0,-76.0,-62.0,-61.0,-62.0,-61.0,-46.0,-41.0,-57.0,-58.0,-57.0,-57.0,-57.0,-46.0,-41.0,-56.0,-56.0,-56.0,-57.0,-56.0,-44.0,-37.0,-56.0,-56.0,-54.0,-55.0,-70.0,-42.0,-38.0,-53.0,-52.0,-52.0
Midlothian,-5.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-3.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,2.0,-1.0,-2.0,0.0,-4.0,-4.0,-3.0,-1.0,-9.0,-16.0,-23.0,-29.0,-29.0,-24.0,-28.0,-46.0,-61.0,-67.0,-70.0,-70.0,-56.0,-52.0,-69.0,-70.0,-70.0,-71.0,-70.0,-57.0,-52.0,-70.0,-71.0,-71.0,-72.0,-74.0,-58.0,-53.0,-77.0,-70.0,-70.0,-71.0,-69.0,-53.0,-43.0,-68.0,-68.0,-69.0,-69.0,-66.0,-50.0,-46.0,-67.0,-68.0,-67.0,-68.0,-66.0,-50.0,-43.0,-68.0,-66.0,-66.0,-67.0,-68.0,-47.0,-43.0,-64.0,-65.0,-65.0
Mie,5.0,-2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,-44.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,-1.0,-2.0,-2.0,-2.0,0.0,-5.0,-1.0,-4.0,-3.0,-3.0,-3.0,-6.0,-2.0,-2.0,-2.0,-3.0,-3.0,-44.0,-4.0,-2.0,-1.0,-2.0,-3.0,-3.0,-4.0,-4.0,-1.0,-4.0,-5.0,-6.0,-6.0,-6.0,-8.0,-8.0,-6.0,-7.0,-8.0,-7.0,-7.0,-14.0,-14.0,-9.0,-8.0,-9.0,-10.0,-12.0,-19.0,-17.0,-13.0,-14.0,-17.0,-17.0,-18.0,-24.0,-23.0,-17.0,-18.0,-55.0,-26.0,-32.0,-29.0,-26.0,-71.0,-72.0,-70.0,-25.0,-25.0,-19.0,-21.0,-14.0,-14.0,-14.0
Migori County,10.0,0.0,4.0,0.0,0.0,-5.0,4.0,2.0,0.0,-5.0,19.0,12.0,6.0,7.0,12.0,0.0,12.0,17.0,5.0,11.0,12.0,10.0,0.0,14.0,14.0,13.0,8.0,10.0,14.0,0.0,7.0,0.0,-7.0,-8.0,-6.0,4.0,-9.0,-13.0,-12.0,-16.0,-18.0,-18.0,-10.0,-2.0,-18.0,-17.0,-22.0,-17.0,-18.0,0.0,-4.0,-17.0,-12.0,-18.0,-20.0,-29.0,-8.0,-2.0,-34.0,-17.0,-17.0,-19.0,-16.0,7.0,2.0,-16.0,-14.0,-16.0,-18.0,-10.0,-1.0,-2.0,-9.0,-7.0,-9.0,-5.0,-22.0,5.0,2.0,-12.0,-8.0,-11.0,-13.0,-8.0,6.0,0.0,-4.0,-5.0,-4.0
Milton Keynes,-2.0,-3.0,-14.0,-14.0,-14.0,-15.0,-15.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,-4.0,-2.0,-5.0,-8.0,-16.0,-26.0,-31.0,-32.0,-24.0,-27.0,-48.0,-60.0,-65.0,-68.0,-67.0,-55.0,-55.0,-70.0,-70.0,-71.0,-71.0,-70.0,-54.0,-52.0,-71.0,-71.0,-71.0,-71.0,-82.0,-55.0,-59.0,-84.0,-71.0,-70.0,-70.0,-70.0,-53.0,-50.0,-68.0,-69.0,-68.0,-68.0,-67.0,-49.0,-46.0,-67.0,-69.0,-68.0,-68.0,-66.0,-47.0,-47.0,-66.0,-66.0,-66.0,-66.0,-79.0,-44.0,-44.0,-65.0,-65.0,-64.0
Minnesota,-3.0,30.0,-1707.0,-33.0,64.0,54.0,219.0,115.0,150.0,230.0,151.0,211.0,101.0,168.0,168.0,222.0,209.0,107.0,190.0,44.0,46.0,86.0,93.0,9.0,-57.0,-89.0,-184.0,-186.0,-30.0,-80.0,-510.0,-1050.0,-1704.0,-2010.0,-2145.0,-1285.0,-1515.0,-2311.0,-2589.0,-2708.0,-2713.0,-2742.0,-1889.0,-1905.0,-3167.0,-3381.0,-3376.0,-3414.0,-3493.0,-1862.0,-1874.0,-3196.0,-3406.0,-3382.0,-3482.0,-3825.0,-1896.0,-2643.0,-3363.0,-3230.0,-3184.0,-3133.0,-3081.0,-1552.0,-1597.0,-3058.0,-3251.0,-3254.0,-3162.0,-3083.0,-1505.0,-1560.0,-2977.0,-3149.0,-3059.0,-3073.0,-3037.0,-1422.0,-1334.0,-2829.0,-2944.0,-2908.0,-2899.0,-2866.0,-1367.0,-1282.0,-2665.0,-2824.0,-2826.0
Misiones Province,-4.0,-9.0,7.0,2.0,9.0,8.0,8.0,0.0,0.0,-38.0,-35.0,12.0,12.0,12.0,5.0,3.0,18.0,18.0,19.0,19.0,19.0,7.0,4.0,21.0,21.0,23.0,22.0,13.0,3.0,-5.0,5.0,-2.0,-14.0,-26.0,-48.0,-51.0,-52.0,-71.0,-71.0,-57.0,-57.0,-56.0,-54.0,-51.0,-60.0,-64.0,-50.0,-53.0,-47.0,-44.0,-42.0,-49.0,-43.0,-42.0,-52.0,-75.0,-42.0,-38.0,-36.0,-36.0,-34.0,-35.0,-34.0,-34.0,-38.0,-31.0,-32.0,-30.0,-30.0,-29.0,-30.0,-36.0,-26.0,-26.0,-27.0,-27.0,-67.0,-30.0,-37.0,-25.0,-31.0,-24.0,-23.0,-22.0,-21.0,-26.0,-17.0,-22.0,-18.0
Mississippi,28.0,-38.0,-1041.0,63.0,-7.0,-116.0,41.0,88.0,71.0,29.0,-23.0,84.0,128.0,69.0,105.0,167.0,274.0,207.0,-20.0,150.0,64.0,104.0,43.0,-635.0,-744.0,-791.0,-874.0,-968.0,6.0,-227.0,-917.0,-1199.0,-1444.0,-1489.0,-1781.0,-869.0,-1209.0,-1924.0,-2184.0,-2365.0,-2352.0,-2421.0,-1177.0,-1323.0,-2246.0,-2542.0,-2586.0,-2595.0,-2738.0,-1536.0,-1658.0,-2702.0,-3007.0,-3065.0,-3073.0,-3657.0,-1611.0,-2125.0,-2884.0,-2803.0,-2787.0,-2719.0,-2738.0,-1195.0,-1670.0,-2377.0,-2535.0,-2772.0,-2794.0,-2624.0,-1166.0,-1357.0,-2315.0,-2426.0,-2610.0,-2441.0,-2459.0,-994.0,-1193.0,-2083.0,-2292.0,-2354.0,-2273.0,-2455.0,-890.0,-952.0,-1862.0,-2043.0,-2134.0
Missouri,206.0,206.0,-1734.0,151.0,375.0,245.0,1551.0,403.0,286.0,508.0,216.0,308.0,340.0,1604.0,407.0,358.0,573.0,351.0,524.0,443.0,1542.0,476.0,335.0,273.0,125.0,357.0,54.0,872.0,96.0,-31.0,-511.0,-1144.0,-1668.0,-2125.0,-1282.0,-800.0,-1509.0,-2479.0,-3307.0,-3224.0,-3416.0,-2490.0,-1512.0,-1752.0,-3175.0,-3607.0,-3559.0,-3727.0,-2860.0,-1695.0,-1909.0,-3544.0,-3981.0,-3960.0,-4114.0,-3749.0,-1847.0,-2417.0,-3541.0,-3745.0,-3650.0,-3754.0,-2891.0,-1352.0,-1759.0,-3356.0,-3722.0,-3632.0,-3683.0,-2800.0,-1494.0,-1567.0,-3089.0,-3562.0,-3435.0,-3425.0,-2524.0,-1172.0,-1383.0,-2704.0,-3007.0,-2875.0,-2987.0,-2245.0,-770.0,-921.0,-2552.0,-2899.0,-2713.0
Miyagi,4.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-56.0,1.0,2.0,1.0,2.0,7.0,6.0,-2.0,-2.0,-3.0,-3.0,-3.0,-2.0,-4.0,-3.0,-5.0,-4.0,-3.0,-4.0,-5.0,-2.0,-3.0,-4.0,-2.0,-4.0,-56.0,-7.0,-2.0,-4.0,-3.0,-3.0,-4.0,-4.0,-2.0,-2.0,-5.0,-4.0,-6.0,-9.0,-9.0,-13.0,-16.0,-9.0,-11.0,-12.0,-12.0,-12.0,-20.0,-18.0,-14.0,-13.0,-12.0,-14.0,-14.0,-22.0,-22.0,-17.0,-18.0,-18.0,-19.0,-20.0,-25.0,-27.0,-22.0,-23.0,-64.0,-27.0,-31.0,-31.0,-31.0,-74.0,-74.0,-72.0,-20.0,-21.0,-18.0,-20.0,-15.0,-16.0,-16.0
Miyazaki,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,-48.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,0.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,-2.0,-2.0,-2.0,-1.0,-6.0,-2.0,-1.0,-1.0,-1.0,-1.0,-48.0,-7.0,-2.0,0.0,-2.0,-5.0,-3.0,-3.0,-4.0,2.0,-3.0,-3.0,-4.0,-5.0,-5.0,-7.0,-6.0,-5.0,-6.0,-7.0,-9.0,-9.0,-13.0,-14.0,-5.0,-6.0,-7.0,-7.0,-7.0,-11.0,-12.0,-6.0,-9.0,-10.0,-10.0,-10.0,-17.0,-19.0,-11.0,-12.0,-55.0,-16.0,-18.0,-19.0,-23.0,-64.0,-65.0,-62.0,-11.0,-12.0,-11.0,-16.0,-5.0,-7.0,-8.0
Mizoram,7.0,1.0,6.0,5.0,3.0,-32.0,2.0,5.0,1.0,5.0,5.0,-1.0,1.0,1.0,3.0,-4.0,0.0,6.0,5.0,2.0,-32.0,8.0,5.0,3.0,-31.0,3.0,3.0,4.0,4.0,2.0,5.0,-7.0,-12.0,-14.0,-13.0,-2.0,-26.0,-53.0,-57.0,-59.0,-62.0,-59.0,-42.0,-25.0,-58.0,-57.0,-59.0,-57.0,-54.0,-33.0,-20.0,-58.0,-54.0,-56.0,-55.0,-63.0,-36.0,-22.0,-52.0,-57.0,-50.0,-51.0,-50.0,-31.0,-20.0,-44.0,-44.0,-43.0,-45.0,-41.0,-28.0,-21.0,-41.0,-41.0,-41.0,-40.0,-37.0,-24.0,-19.0,-33.0,-33.0,-34.0,-47.0,-29.0,-17.0,-18.0,-30.0,-30.0,-30.0
Moka District,41.0,-2.0,4.0,0.0,-8.0,-18.0,-69.0,33.0,-9.0,7.0,5.0,8.0,-1.0,19.0,43.0,5.0,6.0,4.0,7.0,-1.0,19.0,37.0,-5.0,4.0,-17.0,-12.0,-72.0,-10.0,37.0,-3.0,4.0,-16.0,4.0,-23.0,-73.0,-54.0,-62.0,-84.0,-88.0,-91.0,-89.0,-86.0,-67.0,-65.0,-86.0,-86.0,-85.0,-86.0,-81.0,-59.0,-68.0,-84.0,-84.0,-84.0,-84.0,-81.0,-57.0,-63.0,-83.0,-83.0,-83.0,-83.0,-80.0,-56.0,-59.0,-81.0,-81.0,-80.0,-82.0,-80.0,-53.0,-60.0,-80.0,-81.0,-79.0,-78.0,-83.0,-46.0,-55.0,-77.0,-76.0,-74.0,-76.0,-71.0,-36.0,-57.0,-70.0,-72.0,-69.0
Molise,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,-7.0,-11.0,-5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,-16.0,-18.0,-18.0,-10.0,-24.0,-30.0,-35.0,-48.0,-52.0,-56.0,-53.0,-54.0,-57.0,-58.0,-60.0,-61.0,-62.0,-62.0,-66.0,-71.0,-69.0,-71.0,-68.0,-64.0,-60.0,-64.0,-66.0,-66.0,-66.0,-65.0,-62.0,-59.0,-62.0,-63.0,-63.0,-64.0,-65.0,-62.0,-62.0,-86.0,-64.0,-61.0,-61.0,-60.0,-57.0,-53.0,-59.0,-59.0,-60.0,-62.0,-58.0,-72.0,-49.0,-54.0,-55.0,-55.0,-54.0,-82.0,-52.0,-45.0,-44.0,-44.0,-45.0,-44.0,-44.0,-39.0,-27.0,-41.0,-41.0,-41.0
Mombasa County,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,6.0,5.0,5.0,5.0,7.0,4.0,4.0,6.0,7.0,5.0,7.0,7.0,5.0,4.0,8.0,7.0,7.0,6.0,7.0,4.0,2.0,1.0,-5.0,-6.0,-8.0,-7.0,-7.0,-10.0,-15.0,-21.0,-25.0,-26.0,-31.0,-25.0,-21.0,-29.0,-31.0,-31.0,-31.0,-28.0,-23.0,-20.0,-29.0,-32.0,-33.0,-33.0,-60.0,-33.0,-25.0,-62.0,-32.0,-33.0,-32.0,-30.0,-22.0,-24.0,-31.0,-32.0,-32.0,-33.0,-29.0,-24.0,-20.0,-30.0,-33.0,-30.0,-29.0,-57.0,-23.0,-16.0,-27.0,-29.0,-30.0,-32.0,-32.0,-24.0,-13.0,-28.0,-29.0,-29.0
Monmouthshire,-10.0,-9.0,-24.0,-24.0,-22.0,-21.0,-21.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,-2.0,0.0,5.0,1.0,2.0,-2.0,2.0,0.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,-3.0,1.0,-4.0,-8.0,-14.0,-22.0,-27.0,-29.0,-25.0,-25.0,-46.0,-59.0,-64.0,-65.0,-66.0,-54.0,-47.0,-68.0,-68.0,-69.0,-68.0,-68.0,-55.0,-53.0,-68.0,-69.0,-69.0,-68.0,-79.0,-54.0,-56.0,-83.0,-68.0,-67.0,-67.0,-66.0,-52.0,-42.0,-65.0,-65.0,-64.0,-65.0,-63.0,-49.0,-40.0,-64.0,-66.0,-64.0,-64.0,-63.0,-48.0,-45.0,-62.0,-62.0,-63.0,-63.0,-78.0,-48.0,-43.0,-63.0,-60.0,-62.0
Montana,3.0,-2.0,-725.0,44.0,61.0,6.0,-5.0,8.0,37.0,57.0,60.0,46.0,-17.0,-74.0,-7.0,54.0,101.0,36.0,39.0,47.0,-5.0,9.0,24.0,51.0,14.0,-2.0,-77.0,-138.0,-90.0,-72.0,-527.0,-674.0,-822.0,-851.0,-856.0,-418.0,-393.0,-898.0,-1075.0,-1097.0,-1078.0,-1033.0,-594.0,-549.0,-1143.0,-1244.0,-1340.0,-1334.0,-1214.0,-589.0,-544.0,-1183.0,-1318.0,-1288.0,-1303.0,-1374.0,-678.0,-632.0,-1218.0,-1221.0,-1239.0,-1203.0,-1066.0,-516.0,-470.0,-1031.0,-1159.0,-1140.0,-1152.0,-1012.0,-483.0,-389.0,-908.0,-1045.0,-1028.0,-1062.0,-895.0,-399.0,-307.0,-732.0,-834.0,-852.0,-909.0,-805.0,-284.0,-207.0,-797.0,-837.0,-793.0
Montana Province,-7.0,6.0,2.0,2.0,19.0,3.0,4.0,1.0,8.0,3.0,4.0,20.0,5.0,5.0,6.0,12.0,-10.0,-51.0,19.0,4.0,-8.0,4.0,9.0,-17.0,-16.0,1.0,2.0,-5.0,-15.0,-23.0,-30.0,-32.0,-26.0,-34.0,-35.0,-29.0,-19.0,-39.0,-43.0,-30.0,-38.0,-35.0,-24.0,-13.0,-33.0,-35.0,-27.0,-36.0,-33.0,-25.0,-21.0,-34.0,-34.0,-22.0,-34.0,-31.0,-15.0,-6.0,-32.0,-31.0,-20.0,-29.0,-65.0,-33.0,-20.0,-72.0,-32.0,-18.0,-28.0,-26.0,-10.0,0.0,-27.0,-25.0,-13.0,-25.0,-58.0,-17.0,-14.0,-26.0,-25.0,-59.0,-26.0,-23.0,-5.0,10.0,-19.0,-18.0,-6.0
Montevideo Department,2.0,-3.0,6.0,6.0,6.0,6.0,7.0,0.0,-2.0,-45.0,-45.0,0.0,1.0,3.0,0.0,-8.0,14.0,17.0,18.0,19.0,22.0,5.0,-4.0,22.0,22.0,20.0,18.0,22.0,-4.0,-11.0,-3.0,-15.0,-28.0,-32.0,-33.0,-29.0,-34.0,-38.0,-43.0,-45.0,-46.0,-44.0,-36.0,-37.0,-45.0,-46.0,-49.0,-47.0,-45.0,-36.0,-37.0,-55.0,-56.0,-57.0,-65.0,-72.0,-45.0,-34.0,-40.0,-45.0,-41.0,-40.0,-38.0,-29.0,-30.0,-35.0,-37.0,-37.0,-37.0,-35.0,-31.0,-30.0,-33.0,-39.0,-34.0,-34.0,-80.0,-28.0,-25.0,-30.0,-32.0,-31.0,-30.0,-27.0,-19.0,-16.0,-26.0,-27.0,-27.0
Moquegua,3.0,2.0,2.0,2.0,4.0,3.0,-1.0,2.0,-2.0,0.0,3.0,-1.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,6.0,6.0,5.0,9.0,0.0,4.0,3.0,5.0,3.0,4.0,1.0,-25.0,-55.0,-57.0,-61.0,-62.0,-53.0,-49.0,-61.0,-62.0,-60.0,-58.0,-58.0,-49.0,-47.0,-56.0,-56.0,-57.0,-54.0,-60.0,-56.0,-63.0,-59.0,-61.0,-58.0,-80.0,-79.0,-50.0,-65.0,-57.0,-61.0,-63.0,-60.0,-61.0,-52.0,-65.0,-59.0,-65.0,-61.0,-59.0,-59.0,-52.0,-65.0,-59.0,-59.0,-60.0,-57.0,-66.0,-51.0,-66.0,-55.0,-57.0,-57.0,-56.0,-54.0,-41.0,-62.0,-53.0,-53.0,-53.0
Moravian-Silesian Region,3.0,3.0,-3.0,-1.0,-1.0,-1.0,-1.0,5.0,2.0,-2.0,0.0,0.0,-1.0,-1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,-13.0,-13.0,-15.0,-7.0,-12.0,-27.0,-37.0,-39.0,-41.0,-41.0,-30.0,-30.0,-43.0,-44.0,-43.0,-44.0,-43.0,-25.0,-27.0,-44.0,-44.0,-43.0,-44.0,-43.0,-24.0,-23.0,-41.0,-42.0,-41.0,-44.0,-78.0,-24.0,-19.0,-85.0,-38.0,-36.0,-36.0,-35.0,-9.0,-16.0,-35.0,-35.0,-34.0,-34.0,-34.0,-11.0,-10.0,-30.0,-31.0,-31.0,-32.0,-75.0,-12.0,-13.0,-27.0,-28.0,-29.0,-29.0,-74.0,-2.0,4.0,-21.0,-22.0,-21.0
Moray,-4.0,-3.0,-1.0,1.0,1.0,2.0,-2.0,-1.0,-1.0,-6.0,-2.0,-4.0,-1.0,-1.0,4.0,2.0,-2.0,-1.0,-2.0,-1.0,-2.0,1.0,1.0,1.0,0.0,-2.0,0.0,-2.0,0.0,-5.0,-4.0,-7.0,-14.0,-17.0,-17.0,-20.0,-24.0,-34.0,-52.0,-60.0,-62.0,-66.0,-59.0,-54.0,-68.0,-67.0,-68.0,-68.0,-66.0,-59.0,-54.0,-67.0,-67.0,-68.0,-67.0,-71.0,-58.0,-54.0,-72.0,-65.0,-64.0,-64.0,-63.0,-51.0,-49.0,-59.0,-61.0,-59.0,-59.0,-59.0,-52.0,-45.0,-57.0,-57.0,-57.0,-58.0,-57.0,-50.0,-45.0,-57.0,-56.0,-56.0,-56.0,-67.0,-52.0,-47.0,-56.0,-54.0,-54.0
Morelos,3.0,2.0,10.0,9.0,9.0,9.0,13.0,3.0,1.0,12.0,9.0,9.0,9.0,14.0,5.0,3.0,12.0,9.0,9.0,9.0,14.0,5.0,3.0,-16.0,10.0,9.0,9.0,6.0,4.0,2.0,-45.0,0.0,-12.0,-17.0,-14.0,-4.0,-5.0,-21.0,-29.0,-31.0,-33.0,-29.0,-13.0,-15.0,-34.0,-38.0,-40.0,-41.0,-37.0,-22.0,-24.0,-43.0,-46.0,-46.0,-56.0,-64.0,-39.0,-27.0,-43.0,-46.0,-45.0,-47.0,-42.0,-24.0,-25.0,-42.0,-45.0,-46.0,-46.0,-42.0,-25.0,-26.0,-42.0,-46.0,-45.0,-44.0,-55.0,-27.0,-23.0,-43.0,-47.0,-46.0,-47.0,-42.0,-24.0,-14.0,-43.0,-46.0,-46.0
Mozirje,0.0,,-1.0,-1.0,-1.0,-3.0,2.0,0.0,,-19.0,-19.0,-19.0,-18.0,-18.0,0.0,,-1.0,4.0,-3.0,3.0,3.0,0.0,,-1.0,-3.0,0.0,-2.0,-11.0,0.0,0.0,-46.0,-59.0,-58.0,-56.0,-58.0,0.0,,-58.0,-60.0,-58.0,-59.0,-53.0,0.0,,-57.0,-54.0,-52.0,-53.0,-52.0,0.0,,-51.0,-50.0,-51.0,-48.0,-50.0,,,-88.0,-46.0,-46.0,-47.0,-40.0,,,-40.0,-40.0,-37.0,-37.0,-34.0,,,-81.0,-39.0,-42.0,-39.0,-85.0,,,-32.0,-36.0,-32.0,-30.0,-25.0,,,-27.0,-30.0,-22.0
Mpumalanga,-2.0,-1.0,3.0,2.0,2.0,-1.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,7.0,5.0,7.0,7.0,6.0,5.0,6.0,4.0,6.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,-5.0,-11.0,-12.0,-16.0,-6.0,-15.0,-14.0,-16.0,-24.0,-66.0,-46.0,-35.0,-64.0,-63.0,-62.0,-63.0,-61.0,-43.0,-30.0,-62.0,-63.0,-63.0,-63.0,-78.0,-45.0,-32.0,-78.0,-60.0,-60.0,-60.0,-58.0,-40.0,-28.0,-57.0,-57.0,-57.0,-57.0,-54.0,-35.0,-25.0,-75.0,-54.0,-53.0,-52.0,-67.0,-24.0,-12.0,-38.0,-39.0,-38.0,-39.0,-36.0,-15.0,-6.0,-35.0,-36.0,-35.0
Mubarak Al-Kabeer Governorate,-5.0,9.0,10.0,5.0,2.0,8.0,0.0,0.0,-3.0,-3.0,-51.0,-51.0,-44.0,-2.0,-2.0,-6.0,-3.0,-9.0,-10.0,-6.0,-1.0,-4.0,-7.0,-5.0,-10.0,-12.0,-32.0,-7.0,-15.0,-43.0,-41.0,-45.0,-48.0,-42.0,-19.0,-21.0,-61.0,-50.0,-54.0,-53.0,-50.0,-32.0,-33.0,-52.0,-53.0,-57.0,-55.0,-55.0,-35.0,-35.0,-54.0,-54.0,-56.0,-58.0,-55.0,-34.0,-34.0,-55.0,-53.0,-57.0,-56.0,-53.0,-34.0,-34.0,-54.0,-53.0,-54.0,-53.0,-52.0,-45.0,-39.0,-60.0,-57.0,-60.0,-61.0,-57.0,-40.0,-39.0,-57.0,-57.0,-60.0,-61.0,-57.0,-37.0,-32.0,-60.0,-76.0,-76.0,-76.0
Municipality of Hrastnik,,,-8.0,-8.0,-8.0,-12.0,-13.0,,,2.0,-4.0,-10.0,-8.0,4.0,,,8.0,2.0,4.0,-4.0,-2.0,,,8.0,6.0,2.0,0.0,-9.0,,,-35.0,-43.0,-47.0,-52.0,-47.0,,,-54.0,-51.0,-53.0,-52.0,-53.0,,,-52.0,-47.0,-51.0,-50.0,-49.0,,,-46.0,-51.0,-47.0,-56.0,-47.0,,,-81.0,-49.0,-43.0,-44.0,-38.0,,,-43.0,-42.0,-41.0,-44.0,-39.0,,,-78.0,-45.0,-48.0,-51.0,-83.0,,,-29.0,-34.0,-33.0,-33.0,-26.0,,,-29.0,-32.0,-27.0
Muranga County,2.0,0.0,3.0,0.0,0.0,-1.0,3.0,0.0,3.0,4.0,6.0,9.0,3.0,11.0,4.0,7.0,0.0,4.0,7.0,6.0,6.0,5.0,9.0,7.0,4.0,10.0,12.0,13.0,14.0,16.0,5.0,-6.0,-7.0,-6.0,-8.0,-1.0,-1.0,-19.0,-24.0,-25.0,-24.0,-25.0,-12.0,-11.0,-28.0,-31.0,-31.0,-28.0,-27.0,-11.0,-10.0,-26.0,-36.0,-33.0,-32.0,-41.0,-19.0,-14.0,-44.0,-29.0,-31.0,-31.0,-32.0,-17.0,-14.0,-32.0,-34.0,-33.0,-29.0,-28.0,-19.0,-13.0,-29.0,-26.0,-28.0,-25.0,-40.0,-11.0,-8.0,-25.0,-25.0,-26.0,-22.0,-18.0,-9.0,4.0,-19.0,-19.0,-18.0
