sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
New Valley Governorate,9.0,16.0,5.0,14.0,7.0,-1.0,1.0,2.0,8.0,-8.0,6.0,-1.0,5.0,15.0,13.0,12.0,9.0,13.0,12.0,8.0,13.0,21.0,12.0,13.0,16.0,6.0,-36.0,-5.0,10.0,13.0,-8.0,-5.0,-7.0,-7.0,-13.0,0.0,-9.0,-5.0,-11.0,-27.0,-25.0,-43.0,-34.0,-22.0,-28.0,-25.0,-22.0,-22.0,-27.0,-22.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,564.0,765.0,679.0,-197.0,302.0,335.0,112.0,735.0,913.0,393.0,242.0,547.0,-318.0,30.0,651.0,1187.0,622.0,667.0,526.0,706.0,117.0,945.0,1193.0,779.0,260.0,413.0,600.0,83.0,108.0,-16.0,-3.0,-1421.0,-1581.0,-1850.0,-2071.0,-2412.0,-2623.0,-3312.0,-2786.0,-2784.0,-2490.0,-2716.0,-3132.0,-3017.0,-2686.0,-2606.0,-2341.0,-2543.0,-2851.0,-2875.0,-2767.0,-1954.0,-2292.0,-2594.0,-2707.0,-2883.0,-2566.0,-3495.0,-2761.0,-2350.0,-2181.0,-2383.0,-2674.0,-2790.0,-2355.0,-2169.0,-2436.0,-2445.0,-2409.0,-2594.0,-2307.0,-2537.0,-2160.0,-1924.0,-2084.0,-2210.0,-2153.0,-1886.0,-1475.0,-1801.0,-1590.0,-1956.0,-1839.0,-2205.0,-2160.0,-1687.0,-2064.0,-1781.0,-1677.0
Newfoundland and Labrador,-1.0,15.0,5.0,-2.0,-22.0,2.0,0.0,2.0,24.0,4.0,0.0,4.0,6.0,-16.0,7.0,16.0,-17.0,-1.0,-1.0,2.0,8.0,-4.0,-16.0,8.0,2.0,-1.0,8.0,8.0,-8.0,13.0,8.0,-11.0,-23.0,-19.0,-33.0,-46.0,-38.0,-39.0,-51.0,-66.0,-51.0,-61.0,-55.0,-54.0,-58.0,-54.0,-51.0,-52.0,-51.0,-55.0,-43.0,-47.0,-49.0,-43.0,-32.0,-81.0,-45.0,-71.0,-40.0,-49.0,-39.0,-40.0,-43.0,-45.0,-59.0,-38.0,-43.0,-37.0,-40.0,-42.0,-47.0,-19.0,-33.0,-36.0,-36.0,-32.0,-33.0,-40.0,-31.0,-28.0,-46.0,-31.0,-30.0,-34.0,-30.0,-15.0,-27.0,-35.0,-28.0
Newport,-17.0,-12.0,1.0,-2.0,7.0,1.0,1.0,1.0,0.0,-5.0,-5.0,2.0,4.0,-7.0,5.0,8.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,-2.0,-4.0,0.0,-3.0,-3.0,-11.0,-11.0,-4.0,-18.0,-24.0,-25.0,-31.0,-44.0,-53.0,-43.0,-71.0,-74.0,-74.0,-76.0,-83.0,-83.0,-74.0,-74.0,-75.0,-74.0,-74.0,-79.0,-79.0,-70.0,-72.0,-73.0,-68.0,-77.0,-78.0,-89.0,-79.0,-70.0,-69.0,-70.0,-76.0,-81.0,-79.0,-70.0,-72.0,-72.0,-71.0,-71.0,-76.0,-75.0,-68.0,-74.0,-72.0,-72.0,-73.0,-76.0,-77.0,-67.0,-68.0,-67.0,-64.0,-74.0,-75.0,-76.0,-65.0,-66.0,-66.0
"Newry, Mourne and Down",-14.0,-5.0,13.0,15.0,2.0,9.0,-1.0,-6.0,0.0,0.0,2.0,1.0,5.0,0.0,-7.0,4.0,7.0,12.0,11.0,10.0,5.0,1.0,10.0,0.0,6.0,1.0,3.0,-2.0,-13.0,-5.0,10.0,-15.0,-23.0,-20.0,-27.0,-47.0,-58.0,-44.0,-65.0,-73.0,-73.0,-76.0,-80.0,-87.0,-76.0,-73.0,-74.0,-74.0,-75.0,-81.0,-86.0,-69.0,-69.0,-70.0,-67.0,-73.0,-77.0,-93.0,-80.0,-73.0,-68.0,-69.0,-71.0,-78.0,-85.0,-64.0,-66.0,-68.0,-68.0,-69.0,-76.0,-83.0,-62.0,-63.0,-67.0,-67.0,-68.0,-74.0,-78.0,-59.0,-60.0,-61.0,-61.0,-65.0,-71.0,-79.0,-55.0,-57.0,-58.0
Nidwalden,2.0,0.0,2.0,4.0,0.0,16.0,-6.0,-17.0,-19.0,-1.0,11.0,5.0,7.0,9.0,-1.0,0.0,-9.0,-1.0,-2.0,0.0,6.0,9.0,0.0,-7.0,-3.0,0.0,-5.0,8.0,-13.0,0.0,15.0,-47.0,-48.0,-80.0,-52.0,-76.0,-79.0,-61.0,-55.0,-58.0,-54.0,-56.0,-65.0,-74.0,-61.0,-80.0,-78.0,-78.0,-59.0,-66.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,4.0,-3.0,-1.0,-2.0,-5.0,0.0,-2.0,0.0,-6.0,-2.0,-3.0,0.0,5.0,4.0,10.0,5.0,-2.0,-5.0,2.0,7.0,0.0,6.0,-2.0,0.0,-4.0,-4.0,2.0,2.0,-1.0,-2.0,0.0,-5.0,-2.0,-2.0,-2.0,-5.0,-8.0,-2.0,-12.0,-41.0,-33.0,-34.0,-33.0,-23.0,-34.0,-31.0,-25.0,-26.0,-31.0,-25.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,0.0,0.0,-46.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0
Niigata,3.0,-4.0,0.0,-2.0,3.0,3.0,3.0,0.0,0.0,34.0,0.0,3.0,2.0,3.0,-3.0,-8.0,-3.0,-3.0,-4.0,-10.0,-7.0,-8.0,-8.0,-1.0,-6.0,-3.0,2.0,-2.0,-4.0,-5.0,-7.0,-3.0,0.0,11.0,13.0,-3.0,-12.0,2.0,1.0,8.0,6.0,-1.0,-6.0,-11.0,3.0,4.0,-5.0,-5.0,-3.0,-8.0,-14.0,-6.0,-3.0,-5.0,-8.0,-13.0,-13.0,-17.0,-15.0,-12.0,-7.0,-9.0,-14.0,-32.0,-29.0,-21.0,-20.0,-23.0,-24.0,-24.0,-29.0,-38.0,-18.0,-15.0,-12.0,-15.0,-20.0,-32.0,-32.0,-2.0,2.0,-11.0,-18.0,-20.0,-28.0,-26.0,-16.0,-17.0,-14.0
Nitra Region,12.0,13.0,7.0,3.0,2.0,3.0,-4.0,9.0,8.0,5.0,7.0,0.0,4.0,-1.0,11.0,-3.0,3.0,-3.0,0.0,1.0,-5.0,-4.0,5.0,0.0,-4.0,-9.0,-6.0,-32.0,-67.0,-73.0,-63.0,-70.0,-69.0,-68.0,-70.0,-81.0,-80.0,-67.0,-67.0,-68.0,-67.0,-67.0,-74.0,-81.0,-58.0,-59.0,-59.0,-57.0,-59.0,-67.0,-78.0,-47.0,-56.0,-65.0,-64.0,-93.0,-78.0,-88.0,-93.0,-61.0,-60.0,-57.0,-60.0,-69.0,-85.0,-54.0,-59.0,-57.0,-56.0,-58.0,-67.0,-77.0,-51.0,-53.0,-54.0,-43.0,-86.0,-56.0,-80.0,-45.0,-50.0,-41.0,-27.0,-78.0,-36.0,-63.0,-28.0,-36.0,-40.0
Nordland,4.0,9.0,7.0,8.0,8.0,12.0,3.0,9.0,8.0,5.0,8.0,3.0,12.0,2.0,-1.0,14.0,7.0,6.0,2.0,3.0,-8.0,-9.0,9.0,3.0,5.0,0.0,6.0,-28.0,-44.0,-58.0,-37.0,-43.0,-48.0,-40.0,-47.0,-50.0,-66.0,-40.0,-44.0,-43.0,-40.0,-42.0,-48.0,-61.0,-37.0,-38.0,-32.0,-30.0,-33.0,-40.0,-57.0,-17.0,-9.0,-21.0,-84.0,-88.0,-44.0,-68.0,-82.0,-24.0,-31.0,-27.0,-23.0,-25.0,-50.0,-17.0,-19.0,-22.0,-20.0,-21.0,-26.0,-46.0,-7.0,-10.0,-10.0,8.0,-75.0,-11.0,-41.0,-2.0,-12.0,-13.0,-7.0,-10.0,-14.0,-34.0,-4.0,-2.0,-8.0
Norfolk,-4.0,-7.0,16.0,15.0,14.0,11.0,9.0,0.0,-3.0,-3.0,2.0,2.0,2.0,3.0,5.0,9.0,6.0,5.0,6.0,4.0,6.0,5.0,8.0,5.0,4.0,5.0,4.0,3.0,0.0,-4.0,1.0,-7.0,-19.0,-16.0,-24.0,-44.0,-54.0,-41.0,-71.0,-73.0,-75.0,-76.0,-84.0,-87.0,-74.0,-74.0,-77.0,-75.0,-76.0,-82.0,-83.0,-74.0,-73.0,-74.0,-70.0,-79.0,-81.0,-90.0,-81.0,-72.0,-73.0,-73.0,-74.0,-83.0,-82.0,-72.0,-73.0,-74.0,-72.0,-73.0,-78.0,-79.0,-70.0,-75.0,-74.0,-74.0,-74.0,-79.0,-80.0,-70.0,-70.0,-70.0,-66.0,-76.0,-78.0,-83.0,-68.0,-69.0,-68.0
Normandy,0.0,3.0,6.0,6.0,-3.0,-2.0,-4.0,-10.0,7.0,0.0,-1.0,-7.0,-4.0,-7.0,-8.0,10.0,-2.0,0.0,-4.0,-4.0,0.0,1.0,5.0,-1.0,-3.0,-4.0,-5.0,-7.0,-16.0,-31.0,-40.0,-66.0,-82.0,-81.0,-83.0,-88.0,-84.0,-80.0,-81.0,-83.0,-82.0,-83.0,-87.0,-86.0,-82.0,-89.0,-90.0,-89.0,-85.0,-88.0,-82.0,-83.0,-82.0,-84.0,-82.0,-82.0,-86.0,-78.0,-91.0,-79.0,-81.0,-79.0,-81.0,-85.0,-82.0,-78.0,-77.0,-79.0,-78.0,-78.0,-83.0,-79.0,-75.0,-75.0,-77.0,-71.0,-90.0,-77.0,-79.0,-69.0,-70.0,-71.0,-66.0,-84.0,-74.0,-75.0,-36.0,-37.0,-43.0
Norrbotten County,14.0,-11.0,-2.0,2.0,0.0,2.0,6.0,15.0,7.0,2.0,14.0,8.0,16.0,11.0,18.0,3.0,13.0,11.0,8.0,2.0,1.0,-1.0,5.0,2.0,2.0,-5.0,-1.0,-11.0,-20.0,-17.0,-13.0,-16.0,-17.0,-16.0,-20.0,-35.0,-28.0,-22.0,-21.0,-17.0,-14.0,-16.0,-28.0,-30.0,-20.0,-20.0,-21.0,-24.0,-25.0,-34.0,-31.0,-17.0,-12.0,-9.0,-13.0,-69.0,-59.0,-57.0,-61.0,-17.0,-21.0,-17.0,-23.0,-34.0,-28.0,-11.0,-13.0,-16.0,-12.0,-10.0,-17.0,-22.0,-6.0,-6.0,-5.0,-9.0,-57.0,-23.0,-24.0,-8.0,-10.0,-10.0,-7.0,-10.0,-17.0,-25.0,-10.0,-11.0,-12.0
North Ayrshire Council,-14.0,-2.0,2.0,7.0,0.0,2.0,-10.0,-5.0,0.0,2.0,8.0,7.0,6.0,4.0,6.0,5.0,13.0,13.0,19.0,10.0,5.0,1.0,9.0,3.0,5.0,2.0,-2.0,5.0,-4.0,4.0,1.0,-5.0,-8.0,-5.0,-14.0,-35.0,-40.0,-38.0,-69.0,-72.0,-72.0,-75.0,-78.0,-79.0,-68.0,-68.0,-70.0,-71.0,-75.0,-80.0,-80.0,-69.0,-67.0,-68.0,-70.0,-70.0,-78.0,-77.0,-70.0,-64.0,-66.0,-67.0,-69.0,-72.0,-70.0,-61.0,-59.0,-62.0,-63.0,-64.0,-71.0,-68.0,-56.0,-59.0,-63.0,-64.0,-64.0,-69.0,-63.0,-57.0,-55.0,-55.0,-57.0,-61.0,-68.0,-64.0,-53.0,-55.0,-56.0
North Brabant,2.0,-6.0,1.0,5.0,6.0,5.0,18.0,13.0,17.0,46.0,31.0,1.0,-5.0,-2.0,-8.0,2.0,-5.0,0.0,2.0,-8.0,-2.0,-1.0,-9.0,-4.0,-10.0,-8.0,-14.0,-18.0,-27.0,-39.0,-27.0,-29.0,-33.0,-39.0,-48.0,-51.0,-63.0,-38.0,-43.0,-45.0,-47.0,-50.0,-56.0,-68.0,-42.0,-40.0,-41.0,-46.0,-49.0,-51.0,-57.0,-34.0,-34.0,-35.0,-37.0,-40.0,-47.0,-74.0,-54.0,-39.0,-37.0,-38.0,-42.0,-50.0,-54.0,-28.0,-30.0,-31.0,-33.0,-37.0,-42.0,-46.0,-34.0,-31.0,-31.0,-34.0,-40.0,-45.0,-47.0,-18.0,-27.0,-25.0,-29.0,-32.0,-37.0,-51.0,-27.0,-26.0,-28.0
North Carolina,566.0,351.0,619.0,145.0,228.0,-1008.0,-1184.0,251.0,395.0,17.0,603.0,1189.0,1203.0,1117.0,1224.0,1528.0,1341.0,1863.0,1210.0,817.0,578.0,1111.0,1244.0,1185.0,975.0,1042.0,1182.0,699.0,575.0,-103.0,207.0,-871.0,-1704.0,-1844.0,-2043.0,-2527.0,-3213.0,-2644.0,-2583.0,-2431.0,-2717.0,-2813.0,-2806.0,-2863.0,-2542.0,-3567.0,-3229.0,-3161.0,-2930.0,-3402.0,-3489.0,-2029.0,-2125.0,-2071.0,-2031.0,-2303.0,-2380.0,-3889.0,-2203.0,-1790.0,-1313.0,-1454.0,-1771.0,-1938.0,-1958.0,-1756.0,-1465.0,-1437.0,-2028.0,-1852.0,-2043.0,-1755.0,-1083.0,-1039.0,-1077.0,-1423.0,-1092.0,-1203.0,-969.0,-675.0,-929.0,-999.0,-963.0,-1273.0,-747.0,-790.0,-763.0,-821.0,-870.0
North Dakota,110.0,85.0,49.0,-36.0,20.0,60.0,6.0,274.0,178.0,-4.0,15.0,93.0,62.0,140.0,251.0,136.0,111.0,154.0,130.0,163.0,167.0,209.0,112.0,69.0,105.0,96.0,136.0,50.0,7.0,-74.0,-99.0,-151.0,-285.0,-412.0,-718.0,-767.0,-608.0,-581.0,-722.0,-688.0,-681.0,-701.0,-726.0,-521.0,-600.0,-655.0,-684.0,-884.0,-748.0,-753.0,-640.0,-275.0,-274.0,-282.0,-267.0,-305.0,-371.0,-473.0,-304.0,-292.0,-221.0,-233.0,-277.0,-321.0,-249.0,-230.0,-220.0,-211.0,-218.0,-261.0,-283.0,-215.0,-182.0,-191.0,-166.0,-155.0,-142.0,-186.0,-119.0,-115.0,-101.0,-99.0,-101.0,-126.0,-181.0,-54.0,-101.0,-104.0,-84.0
North Denmark Region,4.0,-7.0,1.0,5.0,6.0,0.0,-2.0,-8.0,5.0,0.0,-1.0,0.0,1.0,20.0,12.0,17.0,11.0,11.0,11.0,11.0,8.0,14.0,4.0,6.0,2.0,5.0,-10.0,-28.0,-31.0,-36.0,-22.0,-27.0,-39.0,-39.0,-41.0,-44.0,-34.0,-32.0,-36.0,-35.0,-34.0,-36.0,-38.0,-34.0,-31.0,-22.0,-28.0,-33.0,-31.0,-33.0,-18.0,-8.0,-7.0,1.0,-32.0,-53.0,-27.0,-33.0,-48.0,-12.0,-21.0,-23.0,-25.0,-27.0,-17.0,-11.0,-13.0,-14.0,-16.0,-22.0,-22.0,-16.0,-18.0,-20.0,-22.0,-23.0,-22.0,-24.0,-13.0,-14.0,-16.0,-16.0,-5.0,-52.0,-11.0,-15.0,-12.0,-19.0,-17.0
North District,20.0,5.0,4.0,3.0,5.0,4.0,5.0,-4.0,3.0,2.0,3.0,7.0,7.0,10.0,-2.0,11.0,47.0,4.0,8.0,5.0,-4.0,4.0,11.0,5.0,7.0,8.0,-11.0,-20.0,-25.0,-27.0,-31.0,-46.0,-50.0,-56.0,-66.0,-73.0,-58.0,-56.0,-56.0,-57.0,-69.0,-71.0,-80.0,-61.0,-67.0,-76.0,-76.0,-74.0,-75.0,-81.0,-71.0,-67.0,-64.0,-83.0,-90.0,-80.0,-81.0,-72.0,-69.0,-74.0,-88.0,-67.0,-70.0,-77.0,-62.0,-61.0,-60.0,-57.0,-59.0,-63.0,-73.0,-52.0,-52.0,-58.0,-86.0,-49.0,-50.0,-59.0,-43.0,-43.0,-49.0,-43.0,-38.0,-35.0,-44.0,-30.0,-31.0,-31.0,-30.0
North East Lincolnshire,-8.0,0.0,7.0,9.0,8.0,5.0,3.0,-4.0,-2.0,-3.0,2.0,-1.0,2.0,-1.0,7.0,11.0,5.0,6.0,4.0,3.0,4.0,2.0,10.0,1.0,1.0,3.0,5.0,2.0,0.0,3.0,2.0,-2.0,-10.0,-5.0,-11.0,-33.0,-44.0,-36.0,-73.0,-75.0,-74.0,-74.0,-82.0,-85.0,-73.0,-73.0,-75.0,-73.0,-74.0,-79.0,-82.0,-71.0,-71.0,-71.0,-67.0,-76.0,-79.0,-91.0,-78.0,-67.0,-69.0,-69.0,-71.0,-78.0,-78.0,-68.0,-69.0,-70.0,-67.0,-69.0,-75.0,-77.0,-66.0,-67.0,-70.0,-68.0,-70.0,-75.0,-76.0,-64.0,-64.0,-65.0,-59.0,-74.0,-75.0,-78.0,-65.0,-64.0,-63.0
North Holland,-2.0,-14.0,2.0,5.0,1.0,-1.0,0.0,-5.0,-4.0,-4.0,9.0,3.0,5.0,1.0,-1.0,5.0,-7.0,1.0,-1.0,-5.0,0.0,3.0,-2.0,-2.0,-8.0,-3.0,-9.0,-16.0,-20.0,-35.0,-30.0,-36.0,-41.0,-46.0,-50.0,-53.0,-62.0,-44.0,-48.0,-50.0,-52.0,-54.0,-58.0,-66.0,-50.0,-46.0,-50.0,-52.0,-54.0,-55.0,-58.0,-44.0,-42.0,-43.0,-44.0,-46.0,-51.0,-70.0,-61.0,-46.0,-44.0,-46.0,-49.0,-54.0,-55.0,-41.0,-42.0,-42.0,-42.0,-45.0,-49.0,-49.0,-46.0,-47.0,-42.0,-44.0,-49.0,-48.0,-51.0,-31.0,-40.0,-36.0,-37.0,-39.0,-41.0,-52.0,-37.0,-36.0,-39.0
North Kalimantan,-12.0,5.0,0.0,-3.0,-7.0,-2.0,-1.0,-3.0,-5.0,-2.0,-5.0,-6.0,-2.0,-1.0,3.0,1.0,-1.0,-2.0,-5.0,4.0,6.0,5.0,2.0,0.0,-3.0,3.0,4.0,4.0,4.0,-1.0,-4.0,-4.0,-5.0,-8.0,-10.0,-16.0,-25.0,-26.0,-32.0,-40.0,-29.0,-34.0,-43.0,-48.0,-38.0,-38.0,-32.0,-33.0,-34.0,-38.0,-41.0,-38.0,-36.0,-38.0,-35.0,-44.0,-43.0,-45.0,-36.0,-35.0,-34.0,-35.0,-36.0,-42.0,-42.0,-37.0,-37.0,-37.0,-32.0,-48.0,-49.0,-51.0,-46.0,-46.0,-43.0,-42.0,-46.0,-49.0,-50.0,-46.0,-43.0,-43.0,-42.0,-39.0,-43.0,-44.0,-37.0,-38.0,-33.0
North Karelia,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,-1.0,0.0,2.0,2.0,0.0,-1.0,-9.0,3.0,-3.0,-1.0,-4.0,-6.0,-6.0,6.0,-2.0,-3.0,-2.0,-6.0,-10.0,-22.0,-19.0,-14.0,-21.0,-38.0,-36.0,-40.0,-48.0,-47.0,-39.0,-44.0,-43.0,-43.0,-45.0,-55.0,-54.0,-45.0,-51.0,-49.0,-47.0,-50.0,-53.0,-51.0,-43.0,-41.0,-39.0,-32.0,-77.0,-52.0,-61.0,-71.0,-42.0,-40.0,-37.0,-44.0,-54.0,-49.0,-40.0,-41.0,-41.0,-38.0,-44.0,-47.0,-49.0,-36.0,-39.0,-36.0,-25.0,-73.0,-41.0,-44.0,-25.0,-28.0,-29.0,-27.0,-31.0,-33.0,-31.0,-34.0,-32.0,-32.0
North Lanarkshire,-7.0,-4.0,1.0,7.0,0.0,-1.0,-7.0,-6.0,0.0,-1.0,4.0,2.0,4.0,1.0,7.0,0.0,5.0,7.0,9.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,-2.0,-1.0,-7.0,-2.0,-4.0,-12.0,-15.0,-13.0,-20.0,-39.0,-44.0,-37.0,-67.0,-71.0,-72.0,-72.0,-78.0,-78.0,-68.0,-67.0,-68.0,-69.0,-71.0,-76.0,-75.0,-68.0,-66.0,-66.0,-65.0,-68.0,-73.0,-76.0,-71.0,-63.0,-64.0,-65.0,-66.0,-71.0,-71.0,-61.0,-61.0,-63.0,-61.0,-62.0,-70.0,-68.0,-59.0,-60.0,-62.0,-61.0,-63.0,-68.0,-66.0,-57.0,-57.0,-57.0,-55.0,-60.0,-66.0,-65.0,-55.0,-53.0,-53.0
North Lincolnshire,-8.0,-5.0,6.0,5.0,0.0,2.0,2.0,-1.0,6.0,-2.0,2.0,0.0,3.0,2.0,5.0,9.0,6.0,3.0,3.0,3.0,6.0,5.0,8.0,1.0,4.0,4.0,3.0,1.0,-2.0,-1.0,6.0,-1.0,-8.0,-4.0,-12.0,-35.0,-45.0,-33.0,-61.0,-63.0,-64.0,-66.0,-75.0,-79.0,-64.0,-64.0,-65.0,-65.0,-66.0,-72.0,-74.0,-62.0,-63.0,-61.0,-58.0,-68.0,-71.0,-90.0,-71.0,-58.0,-61.0,-60.0,-63.0,-72.0,-72.0,-61.0,-61.0,-62.0,-62.0,-63.0,-68.0,-69.0,-59.0,-60.0,-63.0,-62.0,-65.0,-68.0,-70.0,-58.0,-59.0,-59.0,-52.0,-67.0,-67.0,-72.0,-56.0,-57.0,-58.0
North Maluku,-8.0,5.0,-2.0,-5.0,-4.0,-4.0,-4.0,-6.0,1.0,-6.0,-7.0,-11.0,-7.0,-4.0,-6.0,-10.0,-7.0,-4.0,1.0,1.0,-3.0,1.0,3.0,-1.0,2.0,3.0,0.0,0.0,2.0,4.0,-3.0,-3.0,-6.0,-9.0,-9.0,-16.0,-23.0,-20.0,-32.0,-42.0,-35.0,-38.0,-40.0,-40.0,-35.0,-32.0,-42.0,-25.0,-29.0,-31.0,-30.0,-26.0,-27.0,-29.0,-25.0,-40.0,-37.0,-33.0,-25.0,-28.0,-29.0,-29.0,-31.0,-34.0,-37.0,-30.0,-25.0,-25.0,-28.0,-42.0,-49.0,-45.0,-40.0,-44.0,-42.0,-38.0,-42.0,-42.0,-42.0,-36.0,-36.0,-34.0,-38.0,-35.0,-37.0,-34.0,-25.0,-27.0,-29.0
North Rhine-Westphalia,5.0,0.0,1.0,4.0,7.0,5.0,0.0,-5.0,-7.0,-4.0,0.0,-8.0,-9.0,1.0,-4.0,3.0,-2.0,2.0,2.0,-6.0,-3.0,1.0,2.0,-3.0,-9.0,-5.0,-6.0,-11.0,-18.0,-16.0,-10.0,-21.0,-36.0,-49.0,-56.0,-66.0,-69.0,-56.0,-57.0,-56.0,-57.0,-57.0,-64.0,-77.0,-52.0,-49.0,-48.0,-52.0,-55.0,-60.0,-53.0,-40.0,-42.0,-39.0,-37.0,-78.0,-53.0,-60.0,-80.0,-42.0,-41.0,-49.0,-51.0,-63.0,-55.0,-39.0,-43.0,-42.0,-44.0,-47.0,-55.0,-50.0,-39.0,-46.0,-42.0,-31.0,-81.0,-44.0,-55.0,-28.0,-31.0,-30.0,-31.0,-33.0,-40.0,-51.0,-26.0,-26.0,-25.0
North Santander,-10.0,-8.0,-10.0,-3.0,-3.0,-1.0,-2.0,0.0,1.0,-1.0,-3.0,-3.0,0.0,3.0,8.0,7.0,2.0,2.0,3.0,3.0,5.0,8.0,17.0,-2.0,-2.0,-3.0,-3.0,-2.0,-5.0,-13.0,-14.0,-30.0,-46.0,-51.0,-56.0,-91.0,-90.0,-89.0,-75.0,-85.0,-84.0,-84.0,-85.0,-86.0,-80.0,-80.0,-80.0,-79.0,-80.0,-82.0,-85.0,-82.0,-81.0,-79.0,-86.0,-91.0,-90.0,-90.0,-77.0,-78.0,-77.0,-77.0,-78.0,-83.0,-84.0,-78.0,-79.0,-77.0,-77.0,-77.0,-78.0,-81.0,-72.0,-73.0,-72.0,-71.0,-79.0,-74.0,-78.0,-69.0,-69.0,-67.0,-66.0,-67.0,-68.0,-75.0,-64.0,-64.0,-64.0
North Sinai Governorate,25.0,5.0,14.0,28.0,4.0,16.0,0.0,16.0,2.0,11.0,21.0,21.0,19.0,0.0,30.0,17.0,9.0,-2.0,0.0,10.0,0.0,26.0,11.0,-14.0,15.0,5.0,-41.0,-26.0,4.0,-3.0,-7.0,-28.0,-21.0,-32.0,-42.0,-26.0,-32.0,-34.0,-28.0,-47.0,-46.0,-57.0,-58.0,-41.0,-48.0,-49.0,-56.0,-54.0,-37.0,-21.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Somerset,-18.0,-13.0,8.0,12.0,2.0,5.0,9.0,-5.0,-4.0,-10.0,-6.0,-2.0,2.0,-7.0,-2.0,3.0,4.0,3.0,-7.0,-2.0,5.0,2.0,3.0,-3.0,4.0,0.0,-2.0,-2.0,-3.0,-15.0,2.0,-12.0,-21.0,-24.0,-27.0,-44.0,-51.0,-44.0,-70.0,-73.0,-73.0,-75.0,-84.0,-84.0,-72.0,-71.0,-74.0,-75.0,-75.0,-82.0,-82.0,-72.0,-72.0,-72.0,-68.0,-77.0,-81.0,-88.0,-79.0,-69.0,-71.0,-71.0,-78.0,-81.0,-79.0,-70.0,-68.0,-70.0,-69.0,-70.0,-76.0,-77.0,-67.0,-73.0,-72.0,-73.0,-73.0,-78.0,-81.0,-68.0,-69.0,-68.0,-64.0,-74.0,-76.0,-81.0,-67.0,-62.0,-65.0
North Sulawesi,6.0,2.0,0.0,-1.0,-3.0,-3.0,2.0,-2.0,-4.0,-6.0,-4.0,-2.0,1.0,8.0,6.0,-3.0,-11.0,5.0,2.0,2.0,6.0,5.0,5.0,2.0,2.0,1.0,0.0,6.0,2.0,-5.0,-8.0,-12.0,-16.0,-21.0,-22.0,-25.0,-39.0,-32.0,-34.0,-48.0,-38.0,-39.0,-39.0,-47.0,-43.0,-39.0,-41.0,-38.0,-38.0,-43.0,-46.0,-39.0,-40.0,-44.0,-38.0,-67.0,-55.0,-59.0,-47.0,-46.0,-48.0,-45.0,-44.0,-49.0,-55.0,-47.0,-45.0,-47.0,-46.0,-49.0,-50.0,-56.0,-50.0,-48.0,-47.0,-45.0,-49.0,-46.0,-53.0,-44.0,-42.0,-42.0,-48.0,-41.0,-43.0,-51.0,-41.0,-42.0,-44.0
