sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Gifu,0.0,-13.0,2.0,-2.0,-2.0,-1.0,-1.0,-4.0,6.0,0.0,-4.0,-6.0,-7.0,-15.0,-28.0,-24.0,-18.0,-19.0,-23.0,-21.0,-21.0,-25.0,-38.0,-15.0,-24.0,-17.0,-14.0,-19.0,-31.0,-22.0,-17.0,-15.0,-13.0,-9.0,-19.0,-9.0,-12.0,-11.0,-15.0,-10.0,-8.0,-23.0,-29.0,-32.0,-16.0,-19.0,-24.0,-19.0,-22.0,-30.0,-35.0,-23.0,-26.0,-27.0,-28.0,-35.0,-48.0,-58.0,-42.0,-38.0,-36.0,-37.0,-45.0,-65.0,-53.0,-45.0,-41.0,-44.0,-43.0,-49.0,-54.0,-61.0,-42.0,-42.0,-55.0,-46.0,-50.0,-56.0,-59.0,-62.0,-54.0,-68.0,-41.0,-46.0,-58.0,-66.0,-39.0,-40.0,-40.0
Gisborne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giurgiu County,10.0,0.0,15.0,17.0,7.0,4.0,17.0,18.0,0.0,12.0,16.0,18.0,14.0,15.0,22.0,0.0,22.0,16.0,18.0,18.0,18.0,14.0,0.0,3.0,14.0,18.0,16.0,7.0,0.0,0.0,-8.0,-17.0,-9.0,-21.0,-13.0,-6.0,0.0,-36.0,-43.0,-47.0,-47.0,-45.0,-44.0,-45.0,-42.0,-45.0,-45.0,-42.0,-37.0,-42.0,-40.0,-42.0,-43.0,-29.0,-37.0,-30.0,-24.0,-26.0,-34.0,-29.0,-18.0,-25.0,-33.0,-36.0,-71.0,-73.0,-37.0,-32.0,-33.0,-33.0,-32.0,-33.0,-26.0,-29.0,-29.0,-25.0,-46.0,-35.0,-43.0,-40.0,-31.0,-31.0,-32.0,-21.0,-28.0,-23.0,-36.0,-31.0,-19.0
Giza Governorate,14.0,10.0,6.0,10.0,10.0,2.0,9.0,10.0,8.0,4.0,-14.0,8.0,2.0,10.0,8.0,9.0,7.0,10.0,8.0,3.0,7.0,4.0,7.0,3.0,8.0,9.0,-75.0,-57.0,-31.0,-14.0,-19.0,-23.0,-27.0,-34.0,-30.0,-35.0,-42.0,-50.0,-48.0,-55.0,-57.0,-75.0,-72.0,-54.0,-58.0,-56.0,-55.0,-53.0,-64.0,-65.0,-52.0,-52.0,-50.0,-49.0,-48.0,-59.0,-58.0,-47.0,-50.0,-48.0,-48.0,-41.0,-55.0,-56.0,-50.0,-82.0,-33.0,-30.0,-33.0,-58.0,-54.0,-48.0,-50.0,-48.0,-47.0,-51.0,-45.0,-48.0,-47.0,-50.0,-46.0,-45.0,-44.0,-41.0,-38.0,-38.0,-40.0,-40.0,-44.0
Glarus,16.0,-7.0,2.0,2.0,-11.0,0.0,-6.0,24.0,-2.0,-2.0,7.0,-11.0,-9.0,-3.0,5.0,-2.0,-12.0,-4.0,-11.0,-16.0,-11.0,-16.0,5.0,-9.0,-6.0,-11.0,0.0,-22.0,-15.0,0.0,-14.0,-17.0,-12.0,-12.0,-30.0,-33.0,-55.0,-34.0,-20.0,-37.0,-30.0,-27.0,-13.0,-48.0,-38.0,-9.0,-9.0,-27.0,-25.0,-9.0,-2.0,-11.0,-9.0,-7.0,-11.0,-8.0,5.0,-2.0,-10.0,-14.0,-5.0,-8.0,-10.0,2.0,-6.0,-12.0,-14.0,1.0,-3.0,-9.0,10.0,-19.0,-9.0,-23.0,-16.0,-24.0,-21.0,-35.0,-5.0,-7.0,-25.0,-8.0,10.0,2.0,21.0,8.0,-6.0,0.0,-2.0
Glasgow City,-18.0,-5.0,0.0,1.0,0.0,4.0,0.0,-14.0,8.0,-4.0,-2.0,-2.0,3.0,2.0,-3.0,0.0,-1.0,-3.0,-1.0,-2.0,2.0,-1.0,8.0,-3.0,-7.0,-8.0,-7.0,-10.0,-23.0,-16.0,-23.0,-37.0,-48.0,-50.0,-54.0,-67.0,-62.0,-65.0,-78.0,-82.0,-83.0,-84.0,-85.0,-81.0,-82.0,-83.0,-84.0,-84.0,-84.0,-85.0,-81.0,-82.0,-83.0,-84.0,-84.0,-85.0,-84.0,-81.0,-86.0,-82.0,-83.0,-83.0,-83.0,-82.0,-77.0,-80.0,-81.0,-81.0,-81.0,-80.0,-81.0,-77.0,-79.0,-81.0,-82.0,-81.0,-79.0,-78.0,-74.0,-79.0,-77.0,-77.0,-78.0,-80.0,-79.0,-76.0,-77.0,-78.0,-78.0
Gloucestershire,-15.0,-6.0,7.0,2.0,1.0,3.0,5.0,4.0,13.0,1.0,-2.0,0.0,2.0,2.0,-7.0,2.0,3.0,2.0,2.0,6.0,10.0,6.0,13.0,9.0,20.0,17.0,22.0,23.0,-2.0,-5.0,1.0,-17.0,-22.0,-24.0,-28.0,-33.0,-30.0,-37.0,-53.0,-59.0,-60.0,-65.0,-71.0,-73.0,-63.0,-62.0,-64.0,-62.0,-65.0,-70.0,-69.0,-64.0,-60.0,-60.0,-57.0,-69.0,-64.0,-67.0,-72.0,-58.0,-57.0,-59.0,-68.0,-73.0,-62.0,-59.0,-59.0,-59.0,-58.0,-60.0,-61.0,-59.0,-56.0,-68.0,-62.0,-61.0,-57.0,-53.0,-56.0,-49.0,-51.0,-49.0,-48.0,-60.0,-54.0,-64.0,-51.0,-48.0,-47.0
Goa,0.0,1.0,1.0,2.0,5.0,6.0,1.0,5.0,5.0,2.0,2.0,-3.0,-1.0,-6.0,-5.0,-4.0,-2.0,-2.0,0.0,-3.0,-7.0,-2.0,-5.0,0.0,-12.0,-2.0,-5.0,-11.0,-14.0,-18.0,-14.0,-19.0,-21.0,-24.0,-31.0,-34.0,-71.0,-67.0,-63.0,-74.0,-73.0,-72.0,-74.0,-73.0,-72.0,-71.0,-70.0,-71.0,-73.0,-73.0,-73.0,-71.0,-64.0,-64.0,-64.0,-68.0,-65.0,-65.0,-63.0,-63.0,-60.0,-58.0,-60.0,-60.0,-60.0,-56.0,-54.0,-54.0,-55.0,-56.0,-57.0,-57.0,-54.0,-52.0,-50.0,-50.0,-55.0,-51.0,-52.0,-45.0,-43.0,-39.0,-41.0,-43.0,-44.0,-45.0,-40.0,-40.0,-36.0
Gombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorj County,1.0,10.0,2.0,9.0,2.0,4.0,8.0,-7.0,5.0,-3.0,-1.0,1.0,1.0,1.0,-11.0,-1.0,-2.0,0.0,-5.0,-4.0,4.0,-10.0,-5.0,-4.0,2.0,-2.0,-6.0,-9.0,-18.0,-16.0,-23.0,-25.0,-24.0,-33.0,-37.0,-42.0,-43.0,-57.0,-53.0,-63.0,-65.0,-65.0,-65.0,-67.0,-57.0,-62.0,-60.0,-59.0,-60.0,-61.0,-65.0,-57.0,-58.0,-53.0,-54.0,-49.0,-56.0,-61.0,-53.0,-48.0,-43.0,-46.0,-59.0,-63.0,-86.0,-85.0,-60.0,-52.0,-46.0,-48.0,-54.0,-61.0,-47.0,-44.0,-44.0,-40.0,-61.0,-55.0,-65.0,-45.0,-44.0,-40.0,-43.0,-42.0,-44.0,-47.0,-42.0,-35.0,-38.0
Gornja Radgona,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Gorontalo,0.0,-37.0,0.0,-50.0,0.0,-37.0,-6.0,-26.0,6.0,0.0,-10.0,0.0,-20.0,-21.0,0.0,-24.0,0.0,-27.0,-41.0,-17.0,-38.0,0.0,-15.0,0.0,0.0,-32.0,0.0,-28.0,0.0,-44.0,0.0,-29.0,0.0,-20.0,-30.0,0.0,-28.0,0.0,-15.0,0.0,-41.0,-19.0,-33.0,-28.0,0.0,-17.0,-52.0,-17.0,-47.0,0.0,-52.0,0.0,-35.0,-30.0,-34.0,-49.0,-49.0,-50.0,0.0,-33.0,-43.0,-27.0,-58.0,0.0,-58.0,0.0,-14.0,-40.0,-44.0,-35.0,-43.0,-65.0,0.0,-54.0,-52.0,-43.0,-67.0,-51.0,-65.0,-48.0,-58.0,-53.0,-42.0,-64.0,-45.0,-67.0,0.0,-63.0,-58.0
Gotland County,0.0,-16.0,-8.0,2.0,-9.0,-2.0,10.0,0.0,-9.0,-14.0,-4.0,-4.0,12.0,-4.0,0.0,16.0,2.0,10.0,4.0,0.0,-4.0,0.0,-9.0,-2.0,16.0,-5.0,-8.0,-13.0,0.0,-27.0,-24.0,-6.0,-22.0,-20.0,-31.0,0.0,-36.0,-25.0,-16.0,-24.0,-20.0,-33.0,0.0,-45.0,-36.0,-24.0,-22.0,-32.0,-39.0,0.0,-44.0,-31.0,-16.0,-25.0,-29.0,-57.0,0.0,-53.0,-46.0,-16.0,-20.0,-27.0,-34.0,0.0,-43.0,-23.0,-9.0,-14.0,-22.0,-36.0,0.0,-44.0,-24.0,-18.0,-14.0,-19.0,-60.0,0.0,-34.0,-18.0,-8.0,-6.0,-21.0,-19.0,0.0,-42.0,-28.0,-15.0,-22.0
Grand Est,25.0,16.0,-9.0,-8.0,-8.0,-9.0,-4.0,19.0,6.0,-10.0,-14.0,-13.0,-18.0,-9.0,5.0,10.0,2.0,0.0,0.0,-4.0,0.0,1.0,-2.0,-3.0,-10.0,-7.0,-11.0,-11.0,-19.0,-19.0,-38.0,-60.0,-74.0,-78.0,-81.0,-84.0,-86.0,-82.0,-82.0,-82.0,-83.0,-84.0,-83.0,-89.0,-83.0,-81.0,-80.0,-81.0,-83.0,-80.0,-83.0,-80.0,-79.0,-79.0,-79.0,-86.0,-79.0,-84.0,-89.0,-78.0,-77.0,-78.0,-79.0,-78.0,-80.0,-77.0,-76.0,-74.0,-75.0,-78.0,-75.0,-78.0,-73.0,-75.0,-74.0,-75.0,-90.0,-75.0,-77.0,-71.0,-70.0,-68.0,-69.0,-82.0,-70.0,-73.0,-60.0,-49.0,-53.0
Grand Port District,-3.0,-9.0,-4.0,2.0,1.0,1.0,-19.0,-11.0,2.0,1.0,-1.0,0.0,4.0,-14.0,-7.0,0.0,-5.0,-3.0,-3.0,-4.0,-18.0,-11.0,-9.0,-12.0,-14.0,-8.0,-20.0,-30.0,-20.0,-12.0,-15.0,-9.0,-3.0,-27.0,-56.0,-55.0,-64.0,-73.0,-83.0,-83.0,-87.0,-87.0,-94.0,-94.0,-93.0,-90.0,-95.0,-93.0,-94.0,-97.0,-96.0,-94.0,-93.0,-92.0,-92.0,-93.0,-93.0,-94.0,-93.0,-93.0,-92.0,-89.0,-94.0,-94.0,-96.0,-94.0,-92.0,-92.0,-92.0,-89.0,-94.0,-94.0,-93.0,-89.0,-92.0,-89.0,-93.0,-93.0,-96.0,-93.0,-90.0,-90.0,-90.0,-88.0,-91.0,-94.0,-90.0,-88.0,-89.0
Greater London,-10.0,-9.0,-3.0,-4.0,-5.0,-6.0,-5.0,-2.0,1.0,-3.0,0.0,-2.0,-1.0,-2.0,-5.0,5.0,-3.0,-4.0,-4.0,-6.0,-3.0,-4.0,-4.0,-6.0,-7.0,-10.0,-13.0,-18.0,-22.0,-24.0,-25.0,-37.0,-43.0,-47.0,-51.0,-58.0,-61.0,-63.0,-72.0,-76.0,-77.0,-77.0,-78.0,-80.0,-79.0,-79.0,-80.0,-80.0,-79.0,-77.0,-76.0,-79.0,-78.0,-79.0,-78.0,-82.0,-77.0,-78.0,-85.0,-78.0,-78.0,-79.0,-79.0,-77.0,-75.0,-77.0,-77.0,-77.0,-77.0,-75.0,-74.0,-72.0,-76.0,-80.0,-77.0,-78.0,-75.0,-71.0,-74.0,-74.0,-75.0,-74.0,-73.0,-76.0,-70.0,-75.0,-74.0,-73.0,-74.0
Greater Manchester,-10.0,-1.0,-2.0,-4.0,-3.0,-7.0,-5.0,0.0,6.0,1.0,-1.0,-3.0,3.0,3.0,-1.0,5.0,0.0,-2.0,-3.0,-3.0,1.0,1.0,5.0,-4.0,-5.0,-7.0,-9.0,-10.0,-15.0,-16.0,-19.0,-28.0,-38.0,-41.0,-44.0,-53.0,-53.0,-58.0,-68.0,-72.0,-74.0,-75.0,-79.0,-80.0,-77.0,-76.0,-78.0,-79.0,-77.0,-78.0,-78.0,-76.0,-74.0,-74.0,-74.0,-80.0,-75.0,-78.0,-82.0,-73.0,-73.0,-74.0,-75.0,-77.0,-72.0,-72.0,-71.0,-72.0,-72.0,-71.0,-71.0,-72.0,-70.0,-73.0,-73.0,-73.0,-72.0,-70.0,-70.0,-69.0,-68.0,-67.0,-67.0,-74.0,-68.0,-74.0,-69.0,-69.0,-67.0
Greater Poland Voivodeship,11.0,4.0,15.0,0.0,-1.0,3.0,-1.0,6.0,2.0,14.0,3.0,2.0,3.0,2.0,2.0,11.0,14.0,-2.0,3.0,2.0,3.0,5.0,25.0,13.0,-1.0,-12.0,-29.0,-41.0,-39.0,-52.0,-47.0,-54.0,-53.0,-57.0,-59.0,-57.0,-63.0,-54.0,-59.0,-62.0,-62.0,-62.0,-55.0,-73.0,-59.0,-63.0,-63.0,-65.0,-66.0,-63.0,-68.0,-58.0,-61.0,-59.0,-60.0,-62.0,-64.0,-76.0,-85.0,-66.0,-61.0,-61.0,-61.0,-57.0,-65.0,-53.0,-57.0,-56.0,-55.0,-56.0,-52.0,-52.0,-48.0,-52.0,-54.0,-48.0,-74.0,-52.0,-54.0,-46.0,-51.0,-49.0,-49.0,-46.0,-32.0,-38.0,-47.0,-47.0,-46.0
Grisons,27.0,11.0,5.0,27.0,2.0,6.0,4.0,22.0,-2.0,13.0,22.0,-1.0,-8.0,2.0,-12.0,-15.0,-19.0,-5.0,-1.0,-25.0,-17.0,-21.0,-6.0,-25.0,-17.0,-8.0,-14.0,-27.0,-50.0,-49.0,-48.0,-46.0,-50.0,-57.0,-64.0,-73.0,-80.0,-65.0,-58.0,-64.0,-67.0,-67.0,-70.0,-78.0,-70.0,-55.0,-55.0,-60.0,-64.0,-67.0,-68.0,-59.0,-51.0,-53.0,-57.0,-67.0,-65.0,-68.0,-63.0,-53.0,-52.0,-58.0,-60.0,-64.0,-66.0,-59.0,-50.0,-50.0,-54.0,-56.0,-65.0,-66.0,-54.0,-49.0,-54.0,-59.0,-58.0,-66.0,-59.0,-50.0,-51.0,-49.0,-48.0,-53.0,-55.0,-64.0,-54.0,-44.0,-52.0
Grobiņa Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,
Groningen,7.0,-6.0,-17.0,-17.0,-17.0,-18.0,-15.0,0.0,-8.0,2.0,4.0,4.0,-1.0,5.0,13.0,10.0,1.0,2.0,0.0,-3.0,1.0,13.0,5.0,1.0,-2.0,-2.0,-7.0,-21.0,-22.0,-28.0,-47.0,-55.0,-58.0,-61.0,-60.0,-53.0,-55.0,-65.0,-65.0,-63.0,-66.0,-64.0,-58.0,-63.0,-66.0,-64.0,-65.0,-69.0,-65.0,-51.0,-45.0,-59.0,-59.0,-57.0,-62.0,-61.0,-46.0,-47.0,-76.0,-63.0,-58.0,-61.0,-59.0,-43.0,-43.0,-57.0,-60.0,-56.0,-56.0,-57.0,-44.0,-39.0,-62.0,-57.0,-54.0,-58.0,-59.0,-44.0,-37.0,-57.0,-61.0,-51.0,-55.0,-51.0,-30.0,-40.0,-54.0,-55.0,-52.0
Grosuplje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Guanajuato,-3.0,-2.0,5.0,2.0,2.0,1.0,2.0,-5.0,-5.0,3.0,0.0,0.0,1.0,3.0,-3.0,-1.0,3.0,-1.0,1.0,0.0,2.0,-5.0,-6.0,-10.0,1.0,0.0,2.0,4.0,0.0,-11.0,-19.0,-8.0,-16.0,-21.0,-26.0,-28.0,-34.0,-28.0,-33.0,-35.0,-38.0,-40.0,-37.0,-45.0,-38.0,-41.0,-42.0,-44.0,-44.0,-42.0,-50.0,-45.0,-48.0,-45.0,-54.0,-65.0,-57.0,-54.0,-47.0,-49.0,-46.0,-47.0,-47.0,-47.0,-52.0,-47.0,-50.0,-50.0,-51.0,-51.0,-49.0,-54.0,-50.0,-50.0,-49.0,-47.0,-56.0,-48.0,-52.0,-47.0,-50.0,-46.0,-50.0,-48.0,-41.0,-47.0,-46.0,-47.0,-47.0
Guarda District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guaviare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guerrero,-3.0,2.0,-3.0,-8.0,-3.0,-4.0,0.0,-1.0,1.0,-2.0,-6.0,-2.0,0.0,0.0,1.0,0.0,-4.0,-6.0,-4.0,-7.0,-4.0,-2.0,-8.0,-4.0,-6.0,-4.0,-1.0,7.0,26.0,-10.0,30.0,5.0,-4.0,-15.0,-25.0,-23.0,-35.0,-31.0,-31.0,-31.0,-39.0,-45.0,-40.0,-49.0,-41.0,-40.0,-38.0,-45.0,-54.0,-49.0,-58.0,-50.0,-47.0,-44.0,-53.0,-71.0,-62.0,-62.0,-53.0,-53.0,-51.0,-55.0,-63.0,-59.0,-64.0,-57.0,-57.0,-56.0,-60.0,-66.0,-62.0,-68.0,-59.0,-58.0,-55.0,-55.0,-68.0,-62.0,-67.0,-58.0,-58.0,-55.0,-60.0,-65.0,-57.0,-64.0,-61.0,-56.0,-52.0
Gujarat,2.0,2.0,0.0,0.0,1.0,4.0,-5.0,-4.0,0.0,-1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-1.0,3.0,-1.0,-3.0,-17.0,3.0,-3.0,-4.0,-7.0,-7.0,-5.0,-7.0,-8.0,-11.0,-15.0,-22.0,-67.0,-53.0,-65.0,-69.0,-69.0,-70.0,-72.0,-72.0,-72.0,-71.0,-70.0,-71.0,-70.0,-71.0,-71.0,-72.0,-64.0,-65.0,-66.0,-67.0,-67.0,-67.0,-67.0,-66.0,-63.0,-62.0,-62.0,-65.0,-66.0,-65.0,-63.0,-64.0,-64.0,-64.0,-64.0,-62.0,-63.0,-61.0,-60.0,-61.0,-62.0,-61.0,-62.0,-60.0,-59.0,-55.0,-58.0,-58.0,-60.0,-61.0,-60.0,-58.0,-57.0
Gulbene Municipality,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Gunma,-2.0,-7.0,0.0,0.0,-4.0,0.0,0.0,5.0,16.0,14.0,-2.0,-6.0,-8.0,-12.0,-20.0,-21.0,-18.0,-17.0,-20.0,-19.0,-17.0,-20.0,-28.0,-17.0,-24.0,-18.0,-16.0,-18.0,-33.0,-17.0,-17.0,-14.0,-14.0,-5.0,-6.0,-5.0,-8.0,-13.0,-15.0,-13.0,-10.0,-17.0,-31.0,-49.0,-20.0,-22.0,-31.0,-25.0,-25.0,-32.0,-40.0,-26.0,-27.0,-30.0,-32.0,-37.0,-47.0,-55.0,-45.0,-39.0,-35.0,-37.0,-44.0,-68.0,-52.0,-48.0,-41.0,-44.0,-43.0,-48.0,-56.0,-58.0,-45.0,-44.0,-55.0,-46.0,-51.0,-58.0,-59.0,-57.0,-55.0,-65.0,-44.0,-46.0,-57.0,-56.0,-42.0,-42.0,-42.0
Gwynedd,-21.0,0.0,12.0,6.0,-2.0,4.0,-6.0,-5.0,-1.0,-2.0,-6.0,2.0,0.0,-7.0,-9.0,4.0,8.0,5.0,0.0,9.0,7.0,3.0,2.0,0.0,-2.0,0.0,-2.0,5.0,-1.0,7.0,1.0,-14.0,-17.0,-11.0,-8.0,-12.0,-4.0,-30.0,-48.0,-52.0,-56.0,-60.0,-65.0,-65.0,-59.0,-56.0,-63.0,-62.0,-59.0,-64.0,-54.0,-54.0,-53.0,-50.0,-51.0,-62.0,-57.0,-61.0,-62.0,-52.0,-50.0,-54.0,-59.0,-63.0,-48.0,-48.0,-49.0,-51.0,-52.0,-50.0,-52.0,-53.0,-50.0,-57.0,-55.0,-57.0,-53.0,-48.0,-45.0,-44.0,-44.0,-42.0,-42.0,-56.0,-46.0,-55.0,-43.0,-46.0,-43.0
Gyor-Moson-Sopron,13.0,17.0,6.0,4.0,-1.0,3.0,2.0,8.0,8.0,1.0,6.0,-3.0,4.0,-3.0,-1.0,3.0,2.0,0.0,2.0,6.0,-1.0,8.0,17.0,4.0,7.0,5.0,5.0,-2.0,6.0,0.0,-14.0,-28.0,-26.0,-31.0,-39.0,-45.0,-54.0,-48.0,-47.0,-49.0,-46.0,-43.0,-44.0,-51.0,-51.0,-47.0,-46.0,-49.0,-54.0,-44.0,-47.0,-46.0,-44.0,-45.0,-41.0,-71.0,-47.0,-54.0,-72.0,-49.0,-45.0,-47.0,-47.0,-40.0,-52.0,-44.0,-43.0,-44.0,-44.0,-48.0,-43.0,-43.0,-45.0,-42.0,-47.0,-42.0,-68.0,-38.0,-35.0,-37.0,-36.0,-39.0,-36.0,-36.0,-20.0,-19.0,-34.0,-33.0,-34.0
Haifa District,8.0,2.0,1.0,-1.0,-1.0,4.0,6.0,-3.0,1.0,-1.0,-2.0,4.0,5.0,12.0,-2.0,4.0,1.0,0.0,4.0,3.0,-3.0,6.0,4.0,-3.0,-5.0,-6.0,-11.0,-22.0,-16.0,-27.0,-29.0,-44.0,-50.0,-53.0,-61.0,-52.0,-54.0,-51.0,-54.0,-55.0,-64.0,-65.0,-66.0,-60.0,-61.0,-59.0,-61.0,-58.0,-58.0,-58.0,-57.0,-52.0,-49.0,-73.0,-82.0,-64.0,-59.0,-60.0,-57.0,-66.0,-78.0,-57.0,-55.0,-51.0,-52.0,-51.0,-50.0,-48.0,-47.0,-49.0,-50.0,-45.0,-45.0,-53.0,-72.0,-42.0,-37.0,-31.0,-38.0,-37.0,-42.0,-36.0,-30.0,-25.0,-23.0,-24.0,-23.0,-24.0,-22.0
